"","subID","time","block","difficulty","diffQ","diff","method","region","slopes","ints"
"321","a03","prac","b01","N1","Q1",1,"LMER","frontal",-1.797801404,-1.935495902
"322","a03","prac","b01","N1","Q1",1,"LMER","central",-1.85296636,-1.251145236
"323","a03","prac","b01","N1","Q1",1,"LMER","parietal",-1.853940834,-1.383132242
"324","a03","prac","b01","N1","Q1",1,"LMER","occipital",-1.739546623,-1.784769562
"325","a03","prac","b01","N1","Q1",1,"FOOOF","frontal",-1.071235438,0.921379392
"326","a03","prac","b01","N1","Q1",1,"FOOOF","central",-1.506062481,1.713394322
"327","a03","prac","b01","N1","Q1",1,"FOOOF","parietal",-1.612701448,1.735679449
"328","a03","prac","b01","N1","Q1",1,"FOOOF","occipital",-1.529711511,1.578680091
"329","a03","prac","b02","N2","Q1",2,"LMER","frontal",-1.180820188,2.395218255
"330","a03","prac","b02","N2","Q1",2,"LMER","central",-1.653303483,4.292740429
"331","a03","prac","b02","N2","Q1",2,"LMER","parietal",-1.727149305,4.310370047
"332","a03","prac","b02","N2","Q1",2,"LMER","occipital",-1.564217606,3.900315577
"333","a03","prac","b02","N2","Q1",2,"FOOOF","frontal",-1.301922236,1.14023844
"334","a03","prac","b02","N2","Q1",2,"FOOOF","central",-1.697101001,1.847225942
"335","a03","prac","b02","N2","Q1",2,"FOOOF","parietal",-1.762661547,1.838875196
"336","a03","prac","b02","N2","Q1",2,"FOOOF","occipital",-1.589377512,1.593248657
"337","a03","prac","b03","N2","Q1",2,"LMER","frontal",-1.2398705,2.559853819
"338","a03","prac","b03","N2","Q1",2,"LMER","central",-1.612022811,4.213023917
"339","a03","prac","b03","N2","Q1",2,"LMER","parietal",-1.665264527,4.207150669
"340","a03","prac","b03","N2","Q1",2,"LMER","occipital",-1.476299242,3.773297353
"341","a03","prac","b03","N2","Q1",2,"FOOOF","frontal",-1.324716983,1.153818703
"342","a03","prac","b03","N2","Q1",2,"FOOOF","central",-1.609906906,1.783550857
"343","a03","prac","b03","N2","Q1",2,"FOOOF","parietal",-1.711911664,1.792678114
"344","a03","prac","b03","N2","Q1",2,"FOOOF","occipital",-1.626206609,1.674717286
"345","a03","prac","b04","N3","Q1",3,"LMER","frontal",-1.274919983,2.683598546
"346","a03","prac","b04","N3","Q1",3,"LMER","central",-1.697877265,4.439321618
"347","a03","prac","b04","N3","Q1",3,"LMER","parietal",-1.786565031,4.472043419
"348","a03","prac","b04","N3","Q1",3,"LMER","occipital",-1.598421234,3.988945367
"349","a03","prac","b04","N3","Q1",3,"FOOOF","frontal",-1.330805861,1.170714235
"350","a03","prac","b04","N3","Q1",3,"FOOOF","central",-1.653683397,1.819647608
"351","a03","prac","b04","N3","Q1",3,"FOOOF","parietal",-1.793258217,1.858703237
"352","a03","prac","b04","N3","Q1",3,"FOOOF","occipital",-1.700682895,1.731098281
"353","a03","prac","b05","N3","Q1",3,"LMER","frontal",-1.260058833,2.586702117
"354","a03","prac","b05","N3","Q1",3,"LMER","central",-1.693750195,4.389712067
"355","a03","prac","b05","N3","Q1",3,"LMER","parietal",-1.728532253,4.322784116
"356","a03","prac","b05","N3","Q1",3,"LMER","occipital",-1.547871538,3.820701832
"357","a03","prac","b05","N3","Q1",3,"FOOOF","frontal",-1.322100996,1.128394434
"358","a03","prac","b05","N3","Q1",3,"FOOOF","central",-1.600770571,1.745588802
"359","a03","prac","b05","N3","Q1",3,"FOOOF","parietal",-1.746626174,1.801381095
"360","a03","prac","b05","N3","Q1",3,"FOOOF","occipital",-1.63296017,1.620206382
"361","a03","prac","b06","P1","Q2",4,"LMER","frontal",-1.237997562,2.521609027
"362","a03","prac","b06","P1","Q2",4,"LMER","central",-1.618615983,4.156843025
"363","a03","prac","b06","P1","Q2",4,"LMER","parietal",-1.723191454,4.272248622
"364","a03","prac","b06","P1","Q2",4,"LMER","occipital",-1.540517604,3.833740822
"365","a03","prac","b06","P1","Q2",4,"FOOOF","frontal",-1.280815427,1.091714304
"366","a03","prac","b06","P1","Q2",4,"FOOOF","central",-1.619060193,1.745618024
"367","a03","prac","b06","P1","Q2",4,"FOOOF","parietal",-1.759518808,1.828011018
"368","a03","prac","b06","P1","Q2",4,"FOOOF","occipital",-1.663884817,1.689018804
"369","a03","prac","b07","P1","Q2",4,"LMER","frontal",-1.299546754,2.603127398
"370","a03","prac","b07","P1","Q2",4,"LMER","central",-1.707207186,4.363851862
"371","a03","prac","b07","P1","Q2",4,"LMER","parietal",-1.795873521,4.435518677
"372","a03","prac","b07","P1","Q2",4,"LMER","occipital",-1.661076007,4.116602327
"373","a03","prac","b07","P1","Q2",4,"FOOOF","frontal",-1.205291093,0.977018516
"374","a03","prac","b07","P1","Q2",4,"FOOOF","central",-1.646343235,1.759346407
"375","a03","prac","b07","P1","Q2",4,"FOOOF","parietal",-1.826584037,1.846099693
"376","a03","prac","b07","P1","Q2",4,"FOOOF","occipital",-1.785965136,1.780523226
"377","a03","prac","b08","P1","Q2",4,"LMER","frontal",-1.407576527,2.911758637
"378","a03","prac","b08","P1","Q2",4,"LMER","central",-1.747113416,4.526975786
"379","a03","prac","b08","P1","Q2",4,"LMER","parietal",-1.769471239,4.422194832
"380","a03","prac","b08","P1","Q2",4,"LMER","occipital",-1.592531573,3.959761733
"381","a03","prac","b08","P1","Q2",4,"FOOOF","frontal",-1.44197531,1.249043823
"382","a03","prac","b08","P1","Q2",4,"FOOOF","central",-1.645704673,1.789619148
"383","a03","prac","b08","P1","Q2",4,"FOOOF","parietal",-1.813182218,1.874334346
"384","a03","prac","b08","P1","Q2",4,"FOOOF","occipital",-1.719480533,1.73254202
"385","a03","prac","b09","P2","Q2",5,"LMER","frontal",-1.149771554,2.368191923
"386","a03","prac","b09","P2","Q2",5,"LMER","central",-1.519376771,4.011928726
"387","a03","prac","b09","P2","Q2",5,"LMER","parietal",-1.632279289,4.097651085
"388","a03","prac","b09","P2","Q2",5,"LMER","occipital",-1.540962882,3.826392012
"389","a03","prac","b09","P2","Q2",5,"FOOOF","frontal",-1.215243594,1.060758405
"390","a03","prac","b09","P2","Q2",5,"FOOOF","central",-1.552918478,1.718222474
"391","a03","prac","b09","P2","Q2",5,"FOOOF","parietal",-1.657181566,1.711139813
"392","a03","prac","b09","P2","Q2",5,"FOOOF","occipital",-1.621861259,1.625629061
"393","a03","prac","b10","P2","Q2",5,"LMER","frontal",-1.273850305,2.676106112
"394","a03","prac","b10","P2","Q2",5,"LMER","central",-1.662300467,4.377969588
"395","a03","prac","b10","P2","Q2",5,"LMER","parietal",-1.799868488,4.541889721
"396","a03","prac","b10","P2","Q2",5,"LMER","occipital",-1.63962873,4.103741736
"397","a03","prac","b10","P2","Q2",5,"FOOOF","frontal",-1.400869585,1.214360093
"398","a03","prac","b10","P2","Q2",5,"FOOOF","central",-1.614581861,1.779824438
"399","a03","prac","b10","P2","Q2",5,"FOOOF","parietal",-1.831717716,1.895540443
"400","a03","prac","b10","P2","Q2",5,"FOOOF","occipital",-1.759786894,1.760009525
"401","a03","prac","b11","P2","Q2",5,"LMER","frontal",-1.275164233,2.56099985
"402","a03","prac","b11","P2","Q2",5,"LMER","central",-1.668466293,4.27686706
"403","a03","prac","b11","P2","Q2",5,"LMER","parietal",-1.779334791,4.473262942
"404","a03","prac","b11","P2","Q2",5,"LMER","occipital",-1.60269689,4.02985305
"405","a03","prac","b11","P2","Q2",5,"FOOOF","frontal",-1.309816599,1.102683721
"406","a03","prac","b11","P2","Q2",5,"FOOOF","central",-1.691773895,1.811905909
"407","a03","prac","b11","P2","Q2",5,"FOOOF","parietal",-1.804087272,1.855733078
"408","a03","prac","b11","P2","Q2",5,"FOOOF","occipital",-1.691678307,1.698727234
"409","a03","prac","b12","P3","Q2",6,"LMER","frontal",-1.252350076,2.571781561
"410","a03","prac","b12","P3","Q2",6,"LMER","central",-1.655148091,4.319328564
"411","a03","prac","b12","P3","Q2",6,"LMER","parietal",-1.764085103,4.407714381
"412","a03","prac","b12","P3","Q2",6,"LMER","occipital",-1.607393419,4.018679128
"413","a03","prac","b12","P3","Q2",6,"FOOOF","frontal",-1.296396476,1.123839642
"414","a03","prac","b12","P3","Q2",6,"FOOOF","central",-1.629379543,1.810203023
"415","a03","prac","b12","P3","Q2",6,"FOOOF","parietal",-1.803002065,1.85661558
"416","a03","prac","b12","P3","Q2",6,"FOOOF","occipital",-1.737494107,1.762891289
"417","a03","prac","b13","P3","Q2",6,"LMER","frontal",-1.302629366,2.70559514
"418","a03","prac","b13","P3","Q2",6,"LMER","central",-1.622978564,4.222111379
"419","a03","prac","b13","P3","Q2",6,"LMER","parietal",-1.698475157,4.290210698
"420","a03","prac","b13","P3","Q2",6,"LMER","occipital",-1.53313051,3.874251384
"421","a03","prac","b13","P3","Q2",6,"FOOOF","frontal",-1.399261622,1.222293419
"422","a03","prac","b13","P3","Q2",6,"FOOOF","central",-1.614252066,1.781020356
"423","a03","prac","b13","P3","Q2",6,"FOOOF","parietal",-1.738421787,1.824478554
"424","a03","prac","b13","P3","Q2",6,"FOOOF","occipital",-1.669059014,1.696381689
"425","a03","prac","b14","E1","Q3",7,"LMER","frontal",-1.312379727,2.576307309
"426","a03","prac","b14","E1","Q3",7,"LMER","central",-1.604503819,4.084847698
"427","a03","prac","b14","E1","Q3",7,"LMER","parietal",-1.635674811,3.982335501
"428","a03","prac","b14","E1","Q3",7,"LMER","occipital",-1.501154521,3.624752902
"429","a03","prac","b14","E1","Q3",7,"FOOOF","frontal",-1.303759419,1.079165672
"430","a03","prac","b14","E1","Q3",7,"FOOOF","central",-1.588106838,1.705722174
"431","a03","prac","b14","E1","Q3",7,"FOOOF","parietal",-1.664757409,1.681623892
"432","a03","prac","b14","E1","Q3",7,"FOOOF","occipital",-1.578727429,1.576253354
"433","a03","prac","b15","P2","Q2",5,"LMER","frontal",-1.588560079,3.309621263
"434","a03","prac","b15","P2","Q2",5,"LMER","central",-1.833712786,4.69728118
"435","a03","prac","b15","P2","Q2",5,"LMER","parietal",-1.871094341,4.730605304
"436","a03","prac","b15","P2","Q2",5,"LMER","occipital",-1.653733964,4.200454402
"437","a03","prac","b15","P2","Q2",5,"FOOOF","frontal",-1.516913428,1.276535112
"438","a03","prac","b15","P2","Q2",5,"FOOOF","central",-1.785252682,1.871332714
"439","a03","prac","b15","P2","Q2",5,"FOOOF","parietal",-1.880293509,1.890910711
"440","a03","prac","b15","P2","Q2",5,"FOOOF","occipital",-1.734287447,1.720939987
"441","a03","prac","b16","E3","Q3",9,"LMER","frontal",-1.451375702,2.864891531
"442","a03","prac","b16","E3","Q3",9,"LMER","central",-1.709873605,4.279293902
"443","a03","prac","b16","E3","Q3",9,"LMER","parietal",-1.730284992,4.149311401
"444","a03","prac","b16","E3","Q3",9,"LMER","occipital",-1.598066534,3.878610008
"445","a03","prac","b16","E3","Q3",9,"FOOOF","frontal",-1.463592808,1.247054357
"446","a03","prac","b16","E3","Q3",9,"FOOOF","central",-1.710728719,1.836863076
"447","a03","prac","b16","E3","Q3",9,"FOOOF","parietal",-1.757453535,1.779594348
"448","a03","prac","b16","E3","Q3",9,"FOOOF","occipital",-1.699914658,1.712410742
"449","a03","prac","b17","P2","Q2",5,"LMER","frontal",-1.246603762,2.501198514
"450","a03","prac","b17","P2","Q2",5,"LMER","central",-1.629646368,4.201604501
"451","a03","prac","b17","P2","Q2",5,"LMER","parietal",-1.688281297,4.182019986
"452","a03","prac","b17","P2","Q2",5,"LMER","occipital",-1.533723234,3.8421598
"453","a03","prac","b17","P2","Q2",5,"FOOOF","frontal",-1.319142603,1.091873916
"454","a03","prac","b17","P2","Q2",5,"FOOOF","central",-1.609998222,1.732143846
"455","a03","prac","b17","P2","Q2",5,"FOOOF","parietal",-1.724387087,1.749000006
"456","a03","prac","b17","P2","Q2",5,"FOOOF","occipital",-1.640071626,1.635999427
"457","a03","prac","b18","P2","Q2",5,"LMER","frontal",-1.447339863,2.984070051
"458","a03","prac","b18","P2","Q2",5,"LMER","central",-1.78788044,4.572534955
"459","a03","prac","b18","P2","Q2",5,"LMER","parietal",-1.812278247,4.529968936
"460","a03","prac","b18","P2","Q2",5,"LMER","occipital",-1.64723163,4.165540368
"461","a03","prac","b18","P2","Q2",5,"FOOOF","frontal",-1.405266505,1.192504744
"462","a03","prac","b18","P2","Q2",5,"FOOOF","central",-1.775000173,1.889811265
"463","a03","prac","b18","P2","Q2",5,"FOOOF","parietal",-1.837358624,1.863553655
"464","a03","prac","b18","P2","Q2",5,"FOOOF","occipital",-1.752031906,1.736869301
"465","a03","prac","b19","P3","Q2",6,"LMER","frontal",-1.446621328,3.016389871
"466","a03","prac","b19","P3","Q2",6,"LMER","central",-1.823237856,4.738597033
"467","a03","prac","b19","P3","Q2",6,"LMER","parietal",-1.853644076,4.702561886
"468","a03","prac","b19","P3","Q2",6,"LMER","occipital",-1.698581111,4.345297967
"469","a03","prac","b19","P3","Q2",6,"FOOOF","frontal",-1.436357779,1.24694405
"470","a03","prac","b19","P3","Q2",6,"FOOOF","central",-1.840003616,2.007945221
"471","a03","prac","b19","P3","Q2",6,"FOOOF","parietal",-1.961904018,2.02763473
"472","a03","prac","b19","P3","Q2",6,"FOOOF","occipital",-1.895464765,1.932224896
"473","a03","prac","b20","N2","Q1",2,"LMER","frontal",-1.406274786,2.81379555
"474","a03","prac","b20","N2","Q1",2,"LMER","central",-1.721186616,4.335110855
"475","a03","prac","b20","N2","Q1",2,"LMER","parietal",-1.7796102,4.389606681
"476","a03","prac","b20","N2","Q1",2,"LMER","occipital",-1.61486765,4.052393656
"477","a03","prac","b20","N2","Q1",2,"FOOOF","frontal",-1.351324418,1.10747859
"478","a03","prac","b20","N2","Q1",2,"FOOOF","central",-1.698355641,1.77685043
"479","a03","prac","b20","N2","Q1",2,"FOOOF","parietal",-1.860026178,1.855172374
"480","a03","prac","b20","N2","Q1",2,"FOOOF","occipital",-1.769505645,1.762500997
"481","a04","prac","b01","N1","Q1",1,"LMER","frontal",-0.932676826,1.739480734
"482","a04","prac","b01","N1","Q1",1,"LMER","central",-1.278101815,3.204633944
"483","a04","prac","b01","N1","Q1",1,"LMER","parietal",-1.24626475,3.048883489
"484","a04","prac","b01","N1","Q1",1,"LMER","occipital",-0.810060931,2.288395186
"485","a04","prac","b01","N1","Q1",1,"FOOOF","frontal",-0.76501872,0.554719938
"486","a04","prac","b01","N1","Q1",1,"FOOOF","central",-1.205577756,1.324669165
"487","a04","prac","b01","N1","Q1",1,"FOOOF","parietal",-1.130854352,1.147011439
"488","a04","prac","b01","N1","Q1",1,"FOOOF","occipital",-0.724639175,0.886082976
"489","a04","prac","b02","N2","Q1",2,"LMER","frontal",-1.168630731,2.046124178
"490","a04","prac","b02","N2","Q1",2,"LMER","central",-1.539193769,3.667378832
"491","a04","prac","b02","N2","Q1",2,"LMER","parietal",-1.517526681,3.527682695
"492","a04","prac","b02","N2","Q1",2,"LMER","occipital",-1.135603752,2.678448495
"493","a04","prac","b02","N2","Q1",2,"FOOOF","frontal",-0.963694076,0.628519848
"494","a04","prac","b02","N2","Q1",2,"FOOOF","central",-1.326223772,1.295790616
"495","a04","prac","b02","N2","Q1",2,"FOOOF","parietal",-1.423223263,1.366719672
"496","a04","prac","b02","N2","Q1",2,"FOOOF","occipital",-1.124047552,1.095042183
"497","a04","prac","b03","N3","Q1",3,"LMER","frontal",-1.122804939,1.8746892
"498","a04","prac","b03","N3","Q1",3,"LMER","central",-1.497122271,3.476313038
"499","a04","prac","b03","N3","Q1",3,"LMER","parietal",-1.518117183,3.417542602
"500","a04","prac","b03","N3","Q1",3,"LMER","occipital",-1.182136025,2.648529357
"501","a04","prac","b03","N3","Q1",3,"FOOOF","frontal",-0.98401405,0.633916932
"502","a04","prac","b03","N3","Q1",3,"FOOOF","central",-1.293061313,1.203026548
"503","a04","prac","b03","N3","Q1",3,"FOOOF","parietal",-1.424047396,1.302345963
"504","a04","prac","b03","N3","Q1",3,"FOOOF","occipital",-1.168256581,1.093373547
"505","a04","prac","b04","P1","Q2",4,"LMER","frontal",-1.218055458,2.036630728
"506","a04","prac","b04","P1","Q2",4,"LMER","central",-1.631327367,3.723976258
"507","a04","prac","b04","P1","Q2",4,"LMER","parietal",-1.594335538,3.572244048
"508","a04","prac","b04","P1","Q2",4,"LMER","occipital",-1.16460881,2.679709547
"509","a04","prac","b04","P1","Q2",4,"FOOOF","frontal",-1.018948354,0.618297278
"510","a04","prac","b04","P1","Q2",4,"FOOOF","central",-1.418102865,1.322085892
"511","a04","prac","b04","P1","Q2",4,"FOOOF","parietal",-1.526971947,1.426736443
"512","a04","prac","b04","P1","Q2",4,"FOOOF","occipital",-1.148464804,1.113556055
"513","a04","prac","b05","P1","Q2",4,"LMER","frontal",-1.274646839,2.177732436
"514","a04","prac","b05","P1","Q2",4,"LMER","central",-1.621038429,3.769063181
"515","a04","prac","b05","P1","Q2",4,"LMER","parietal",-1.6010087,3.583405822
"516","a04","prac","b05","P1","Q2",4,"LMER","occipital",-1.239971862,2.752478819
"517","a04","prac","b05","P1","Q2",4,"FOOOF","frontal",-1.077655851,0.688271658
"518","a04","prac","b05","P1","Q2",4,"FOOOF","central",-1.388802851,1.284102515
"519","a04","prac","b05","P1","Q2",4,"FOOOF","parietal",-1.483753945,1.354790266
"520","a04","prac","b05","P1","Q2",4,"FOOOF","occipital",-1.150844474,1.05486109
"521","a04","prac","b06","P1","Q2",4,"LMER","frontal",-1.205164765,1.938856805
"522","a04","prac","b06","P1","Q2",4,"LMER","central",-1.563496532,3.555715024
"523","a04","prac","b06","P1","Q2",4,"LMER","parietal",-1.57544016,3.49594419
"524","a04","prac","b06","P1","Q2",4,"LMER","occipital",-1.288968718,2.804532427
"525","a04","prac","b06","P1","Q2",4,"FOOOF","frontal",-0.999282807,0.579770929
"526","a04","prac","b06","P1","Q2",4,"FOOOF","central",-1.359096043,1.238708492
"527","a04","prac","b06","P1","Q2",4,"FOOOF","parietal",-1.514249354,1.382085382
"528","a04","prac","b06","P1","Q2",4,"FOOOF","occipital",-1.347448426,1.209951208
"529","a04","prac","b07","P2","Q2",5,"LMER","frontal",-1.290351182,2.183792043
"530","a04","prac","b07","P2","Q2",5,"LMER","central",-1.599677998,3.688711517
"531","a04","prac","b07","P2","Q2",5,"LMER","parietal",-1.573861397,3.554775404
"532","a04","prac","b07","P2","Q2",5,"LMER","occipital",-1.241007713,2.786740127
"533","a04","prac","b07","P2","Q2",5,"FOOOF","frontal",-1.098504588,0.694721776
"534","a04","prac","b07","P2","Q2",5,"FOOOF","central",-1.504862286,1.381513419
"535","a04","prac","b07","P2","Q2",5,"FOOOF","parietal",-1.467863805,1.34843812
"536","a04","prac","b07","P2","Q2",5,"FOOOF","occipital",-1.189907005,1.118283614
"537","a04","prac","b08","P2","Q2",5,"LMER","frontal",-1.38673479,2.315894352
"538","a04","prac","b08","P2","Q2",5,"LMER","central",-1.71671957,3.889373143
"539","a04","prac","b08","P2","Q2",5,"LMER","parietal",-1.663372122,3.677981413
"540","a04","prac","b08","P2","Q2",5,"LMER","occipital",-1.388304915,2.971766815
"541","a04","prac","b08","P2","Q2",5,"FOOOF","frontal",-1.248795146,0.812068966
"542","a04","prac","b08","P2","Q2",5,"FOOOF","central",-1.57801422,1.429330327
"543","a04","prac","b08","P2","Q2",5,"FOOOF","parietal",-1.66125434,1.46158672
"544","a04","prac","b08","P2","Q2",5,"FOOOF","occipital",-1.497696409,1.313602775
"545","a04","prac","b09","P1","Q2",4,"LMER","frontal",-1.236505912,1.960443345
"546","a04","prac","b09","P1","Q2",4,"LMER","central",-1.647151106,3.743627416
"547","a04","prac","b09","P1","Q2",4,"LMER","parietal",-1.638564752,3.611601862
"548","a04","prac","b09","P1","Q2",4,"LMER","occipital",-1.315274248,2.780868606
"549","a04","prac","b09","P1","Q2",4,"FOOOF","frontal",-0.870684324,0.368021557
"550","a04","prac","b09","P1","Q2",4,"FOOOF","central",-1.345705617,1.121769996
"551","a04","prac","b09","P1","Q2",4,"FOOOF","parietal",-1.403981277,1.159085713
"552","a04","prac","b09","P1","Q2",4,"FOOOF","occipital",-1.228561788,0.989919673
"553","a04","prac","b10","P2","Q2",5,"LMER","frontal",-1.368598702,2.322053393
"554","a04","prac","b10","P2","Q2",5,"LMER","central",-1.71788003,3.913526961
"555","a04","prac","b10","P2","Q2",5,"LMER","parietal",-1.668413922,3.701936756
"556","a04","prac","b10","P2","Q2",5,"LMER","occipital",-1.26613992,2.746896049
"557","a04","prac","b10","P2","Q2",5,"FOOOF","frontal",-1.198750014,0.783190654
"558","a04","prac","b10","P2","Q2",5,"FOOOF","central",-1.537175574,1.391588403
"559","a04","prac","b10","P2","Q2",5,"FOOOF","parietal",-1.638090229,1.503007541
"560","a04","prac","b10","P2","Q2",5,"FOOOF","occipital",-1.261568314,1.137489074
"561","a04","prac","b11","P2","Q2",5,"LMER","frontal",-1.526757852,2.569500957
"562","a04","prac","b11","P2","Q2",5,"LMER","central",-1.776608077,3.985629074
"563","a04","prac","b11","P2","Q2",5,"LMER","parietal",-1.681775645,3.6994651
